feature,cohort,value,count,proportion
attempt_last_bank_name,final_evaluation,"APS FINANCIAL, LTD.",2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,OP COOPERATIVE,2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,"BC MOLDINDCONBANK, S.A.",2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,NATIONAL BANK OF GREECE - TIRANA BRANCH,2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,"MONEY CARD ASSOCIATION PR LEAGUE, INC.",2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,"BANCO DEL SUQUIA, S.A.",2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,YES BANK LIMITED,2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,YUG-INVESTBANK JSB,2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,PICPAY BANK BANCO MULTIPLO S A,2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,COMDIRECT BANK AG,2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,SERVIRED S.C.,2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,"TMB BANK PUBLIC CO., LTD.",2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,KOMERCIJALNA BANKA AD BEOGRAD CJSC,2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,"BANK ONE, N.A.",2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,"BANCO COMERCIAL URUGUAI, S.A.",2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,"FIRST DATA CONO SUR, S.R.L.",2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,LEUMI CARD,2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,AS SEB PANK,2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,P.T. BANK NIAGA,2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,BANQUE MAROCAINE DU COMMERCE EXTERIEUR,2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,BANCO DE RESERVAS DE LA REPUBLICA DOMINICANA,2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,"BBVA BANCOMER, S.A.",2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,"BANCO DE CREDITO DE BOLIVIA, S.A.",2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,COMMERCIAL BANK OF DUBAI,2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,BANCO PARIS,2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,BANCO DEL ESTADO DE CHILE,2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,BANCO DE CREDITO DEL PERU (BCP),2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,EUROBANK  BULGARIA AD,2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,FIRST BANK OF DELAWARE,2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,FIRST STATE BANK,2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,UNITED OVERSEAS BANK (MALAYSIA) BERHAD,2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,KAOHSIUNG THIRD CREDIT CO-OPERATIVE,2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,"TCM BANK, N.A.",2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,BANK24.RU JSB,2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,BLOM BANK S.A.L.,2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,BANQUE SAUDI FRANSI,2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,GOLOMT BANK OF MONGOLIA,2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,BANK OF COMMUNICATIONS/HSBC,2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,PT BANK MANDIRI (PERSERO) TBK,2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,"""FIRST HEARTLAND JUSAN BANK"" JOINT STOCK COMPANY",2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,FIRST INTERSTATE BANK,2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,BANKA KOMBETARE TREGTARE SH.A.,2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,ASOCIACION DE BANCOS QUE PRESTAN EL SERVICIO DE CREDIBANCO - CREDIBANCO,2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,BANCO COOPERATIVO ESPANOL,2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,SPACE COAST C.U.,2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,DESERT SCHOOLS F.C.U.,2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,BANCO INTER S.A.,2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,MOST-BANK,2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,"SCOTIABANK EL SALVADOR, S.A.",2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,BANCO SANTANDER PUERTO RICO,2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,EUROPAY 6000,2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,TAPIOLA PANKKI OY,2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,"HVB BANK CZECHIA, A.S.",2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,MOONEY S.P.A.,2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,DEUTSCHE POSTBANK AG,2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,MONZO BANK LIMITED,2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,"BB AND T FINANCIAL, F.S.B.",2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,"TRIPLINK INTERNATIONAL CO.,LIMITED",2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,VIETNAM PROSPERITY JSCB,2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,UNIVERSAL BANK,2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,BElanESHECONOMBANK FOREIGN ECONOMIC AFFAIRS BELARUS JSCB,2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,UNION COMMERCIAL BANK PLC,2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,"BANCO BHD, S.A.",2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,SAVINGS BANK OF THE RUSSIA (SBERBANK),2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,GOSPODARCZY BANK WIELKOPOLSKI S.A. (GBW S.A.),2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,"C.U. SERVICES CORPORATION (AUSTRALIA), LTD.",2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,ARAB INTERNATIONAL BANK,2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,BANKA KOPER D.D.,2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,RBS (RD EUROPE) GMBH,2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,PT. BANK NEGARA INDONESIA (PERSERO) TBK.,2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,"BANCO INTERNACIONAL, S.A.",2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,KHAN BANK,2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,EMIRATES BANK INTERNATIONAL PJSC,2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,ARAB BANKING CORPORATION (JORDAN),2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,"CAPITAL ONE, NATIONAL ASSOCIATION",2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,INTERDIN S.A. EMISORA Y ADMINISTRADORA DE TARJETAS DE CREDIT,2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,"TRANSACT NETWORK, LTD.",2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,CAISSE NATIONALE DE CREDIT AGRICOLE,2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,"NEW ENGlanD BANKCARD ASSOCIATION, INC.",2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,VISA SWEDEN ASSOCIATION,2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,"BANCO CITIBANK DE GUATEMALA, S.A.",2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,LEESPORT BANK,2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,1ST FINANCIAL BANK USA,2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,FIRST NATIONAL,2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,ELI LILLY F.C.U.,2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,"INDUSTRIAL AND COMMERCIAL BANK OF CHINA, LTD.",2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,AMERICAN EXPRESS US CARS,2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,ZENITH BANK,2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,BANCO POPOLARE CROATIA D.D,2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,"COMMERCIAL BANK OF KUWAIT, S.A.K.",2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,TD CANADA TRUST BANK,2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,SAFE F.C.U.,2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,DSK BANK PLC,2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,B@NCA 24-7 S.P.A.,2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,"WILMINGTON TRUST, N.A.",2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,FIRST NATIONAL BANK OF PENNSYLVANIA,2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,PT BANK MEGA TBK.,2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,"DEUTSCHE KREDITBANK AG (DKB), LUFTHANSA, MILES AND MORE",2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,"CREDIT ONE BANK, N.A.",2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,CITIBANK PRIVATKUNDEN AG AND CO KGAA,2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,ZUERCHER KANTONALBANK,2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,NATWEST,2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,"BANK OF WESTERN AUSTRALIA, LTD.",2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,"lanKSER, S.A.",2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,BANCO DE DESARROLLO RURAL S.A. BANRURAL,2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,BANCO BTG PACTUAL SA,2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,FARMERS AND MECHANICS NATIONAL BANK,2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,BANCO FALABELLA,2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,UNICREDIT BANKA SLOVENIJA D.D.,2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,GCS,2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,WUESTENROT BANK AG PFANDBRIEBANK,2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,ESBANK ESKISEHIR BANKASI T.A.S.,2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,DHCU COMMUNITY C.U.,2,0.00013333333333333334
attempt_last_bank_name,final_evaluation,NATIONAL DEVELOPMENT BANK PLC,1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,"INTERTRUSTBANK CO., LTD.",1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,MEMBERS 1ST F.C.U.,1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,"EUROPAY FRANCE, S.A.",1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,UNION BANK OF THE PHILIPPINES,1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,BANK OF CYPRUS,1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,QATAR NATIONAL BANK,1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,LLOYDS TSB AIRMILES,1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,BANK OF WOOD RIVER,1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,MERRICK BANK CORPORATION,1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,"WING lanG BANK, LTD.",1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,BANK OF THE PHILIPPINE Islands,1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,LLOYDS BANK PLC,1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,MDM BANK OJSC,1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,BANCO SECURITY,1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,TBI CREDIT EAD,1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,SMW LOCAL 110 F.C.U.,1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,BANK OF CHINA,1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,ADAMS NATIONAL BANK,1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,"BANCO CUSCATlan DE GUATEMALA, S.A.",1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,JUNIPER BANK,1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,CAPITAL ONE BANK OF CANADA BRANCH,1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,"BANCO DEL PAIS, S.A.",1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,PJSC BANK FINANCE AND CREDIT,1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,BANK SINOPAC,1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,LUOTTOKUNTA,1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,VISTA FEDERAL CREDIT UNION (WALT DISNEY WORLD),1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,BANCO INTERNACIONAL,1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,FIRST ARKANSAS BANK AND TRUST,1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,EMIRATES NBD BANK,1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,UNION BANK OF TAIWAN,1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,DZI BANK,1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,DBS,1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,ERSTE BANK A.D. PODGORICA,1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,SCE F.C.U.,1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,ASSOCIATES CAPITAL CORP.,1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,"UNICRE - INSTITUICAO FINANCEIRA DE CREDITO, S.A.",1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,FARMERS AND MERCHANTS BANK OF lanG BEACH,1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,SUNRATE SOLUTIONS LIMITED,1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,"VENTAS INTERNACIONALES, S.A. DE C.V.",1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,CENTRIS F.C.U.,1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,"SAINT KITTS AND NEVIS-ANGUILLA NATIONAL BANK, LTD.",1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,ALLIED BANKING CORPORATION,1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,"BANK OF YOKOHAMA, LTD.",1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,lanDMARK C.U.,1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,"DHANALAKSHMI BANK, LTD.",1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,STARWOOD PREFERRED GUEST HOTEL LOYALTY,1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,HOUSING BANK FOR TRADE AND FINANCE,1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,SANDIA LABORATORY F.C.U.,1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,"KARNATAKA BANK, LTD.",1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,FIRST LIBERTY BANK,1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,KEYPOINT C.U.,1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,"WESTPAC NEW ZEAlanD, LTD.",1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,"ANZ GRINDLAYS BANK, LTD.",1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,SAIGON BANK FOR INDUSTRY AND TRADE,1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,ARDSHININVESTBANK CJSC,1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,JUNIATA VALLEY BANK,1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,NEW ENGlanD BANKCARD ASSOCIATION,1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,SOCIETE GENERALE DE BANQUES AU CAMEROUN,1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,SOUTHERN EXCHANGE BANK,1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,HUDSON'S BAY COMPANY,1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,STERlanG BANK,1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,SAN DIEGO COUNTY C.U.,1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,"JSC ""UNIVERSAL BANK""",1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,"EGYPTIAN BANKS CO. FOR TECHNOLOGICAL ADVANCEMENT, S.A",1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,NORDEA BANK AB (PUBL),1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,TURK EKONOMI BANKASI A.S.,1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,"BANCO INTERCONTINENTAL, S.A.",1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,"BANCO INTERNACIONAL DE MOCAMBIQUE, S.A.R.L.",1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,"UNIBANCA, BANCO UNIVERSAL, C.A.",1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,BPOST,1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,"HSBC BANK USA, N.A.",1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,"CENTRAL TRUST BANK, THE",1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,BANCO INBURSA S.A. INSTITUCION DE BANCA MULTIPLE GRUPO FINAN,1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,UNION BANK COMPANY,1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,EXCHANGE NATIONAL BANK,1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,SOUTHWEST CARD ASSOCIATION,1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,ROGUE RIVER COMMUNITY C.U.,1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,"CITIBANK USA, N.A.",1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,VENEZOlanO DE CREDITO S.A. BANCO UNIVERS.A.L.,1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,BANCO SUDECOR COOPERATIVO LTDO.,1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,"SANTA BARBARA BANK AND TRUST, N.A.",1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,"SBI CARDS AND PAYMENT SERVICES PVT., LTD.",1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,PT. BANK CIMB NIAGA TBK.,1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,ALAU TECNOLOGIA S.A.U.,1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,BANCO IBI S.A. BANCO MULTIPLO,1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,SKOWHEGAN SAVINGS BANK,1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,JSB POLTAVA BANK,1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,FIRST BANK AND TRUST COMPANY,1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,BANK OF BIRMINGHAM,1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,"CREDIT ANDORRA, S.A.",1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,BANQUE INTERNATIONALE POUR LAFRIQUE OCCIDENTALE - BIAO,1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,BANCO DE LA NACION,1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,"BANCO BAC SAN JOSE, S.A.",1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,"BANK PRZEMYSLOWO-HANDLOWY PKB, S.A.",1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,"BUTTERFIELD BANK (UK), LTD.",1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,"RAKUTEN CARD CO., LTD.",1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,POSTBANK,1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,"NATIONAL BANK OF KENYA, LTD.",1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,SEACOAST NATIONAL BANK,1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,FIRST BANK AND TRUST,1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,CENTRAL PROFIT BANKA D.D. SARAJEVO,1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,"HSBC MEXICO S.A., INSTITUCION DE BANCA MULTIPLE, GRUPO FINAN",1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,EUROBANK EFG BULGARIA A.D.,1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,JSC MINSK TRANSIT BANK,1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,REDWOOD C.U.,1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,BANCO POPULAR Y DE DESARROLLO COMUNAL,1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,EGG BANKING PLC,1,6.666666666666667e-05
attempt_last_bank_name,final_evaluation,EUROBANK AND TRUST COMPANY,1,6.666666666666667e-05
